Accuracy,Precision,Recall,F1-score,ROC-AUC,PR-AUC,Brier Score
0.8686131386861314,0.5808823529411765,0.7669902912621359,0.6610878661087866,0.915904084854558,0.7286624863586064,0.09526260653297287
0.8795620437956204,0.5892116182572614,0.741514360313316,0.6566473988439306,0.9241578913722801,0.7219154398282476,0.08778733581603812
0.8815896188158961,0.6060606060606061,0.7556675062972292,0.672645739910314,0.9244454238105267,0.7394743996133365,0.08643686266012608
0.8746958637469586,0.5820610687022901,0.7721518987341772,0.6637649619151251,0.9186242810603329,0.7153246766165905,0.09352656138794271
0.8978102189781022,0.6111111111111112,0.8033707865168539,0.6941747572815534,0.9372237605836307,0.7568739399949458,0.07770204932899633
0.8779399837793999,0.5979591836734693,0.7380352644836272,0.6606538895152199,0.9202403721482895,0.738862977609651,0.0879239575749021
0.8815896188158961,0.5943775100401606,0.7668393782383419,0.669683257918552,0.9232226484655242,0.7374999177215339,0.08689762458765092
0.8803730738037308,0.556237218813906,0.7771428571428571,0.6483909415971395,0.917518228463408,0.6899675159083339,0.08977975956446192
0.8868613138686131,0.5971370143149284,0.7807486631016043,0.6767091541135574,0.9282215928262493,0.7411085510569171,0.08364012452782091
0.8880778588807786,0.5926680244399185,0.7929155313351499,0.6783216783216783,0.9292760403617657,0.741666457764685,0.08431939786388533
0.8730738037307381,0.59765625,0.7409200968523002,0.6616216216216216,0.9121889775666391,0.6997730072172492,0.09622988632288228
0.878345498783455,0.5901639344262295,0.7422680412371134,0.6575342465753424,0.9247169661550063,0.7335056505846377,0.0878891429382149
0.870235198702352,0.5768535262206148,0.7876543209876543,0.6659707724425887,0.933365680090571,0.7515889825406491,0.08974467052983523
0.8864557988645579,0.5975359342915811,0.776,0.6751740139211136,0.9267310696636378,0.7152234424934866,0.08732940931174182
0.8868613138686131,0.5921325051759835,0.7771739130434783,0.6721504112808461,0.9228859265553114,0.7277355985227906,0.08675871472734896
0.884022708840227,0.5848303393213573,0.7897574123989218,0.6720183486238532,0.9258522087630026,0.7359591594160726,0.08630319808453393
0.8803730738037308,0.5903846153846154,0.7892030848329049,0.6754675467546755,0.9150284731908911,0.7041559758255372,0.09227495244238959
0.8852392538523925,0.6058823529411764,0.7902813299232737,0.6859045504994451,0.9317967522262965,0.748346906108785,0.08468155540722747
0.8832116788321168,0.6175908221797323,0.7858880778588808,0.6916488222698073,0.9331000882069131,0.7728300576666346,0.08424091379036915
0.8876723438767234,0.6069958847736625,0.7742782152230971,0.6805074971164936,0.9269497787596694,0.7446101484577573,0.08340531750041205
0.8791565287915653,0.5838264299802761,0.7728459530026109,0.6651685393258427,0.9285249608605785,0.7300804997195119,0.08432065204710834
0.8888888888888888,0.6091476091476091,0.7730870712401056,0.6813953488372093,0.9295020184001224,0.7344947934737721,0.08329226270032596
0.8791565287915653,0.5646551724137931,0.7318435754189944,0.6374695863746959,0.9168504128989854,0.6972131658068764,0.08924354686769842
0.8803730738037308,0.5897920604914934,0.8,0.6789989118607181,0.9264463218220444,0.7224361525926787,0.08975382745913518
0.8787510137875101,0.5681818181818182,0.7534246575342466,0.6478209658421673,0.9189922606977761,0.7176974576189353,0.09017919144635174
0.884022708840227,0.5862745098039216,0.7994652406417112,0.6764705882352942,0.9260628725677652,0.7004232568647278,0.08746537053665636
0.8868613138686131,0.5967413441955194,0.7834224598930482,0.6774566473988439,0.9325876013537695,0.7373262947035331,0.08298289349504004
0.8896999188969992,0.6122448979591837,0.7853403141361257,0.6880733944954128,0.9299172955753635,0.7522976125023233,0.08333400222791602
0.8799675587996756,0.58298755186722,0.7473404255319149,0.655011655011655,0.9197253893922426,0.6975026907196983,0.0889476780837572
0.8678021086780211,0.55,0.7566137566137566,0.6369710467706013,0.9168174400454094,0.7106536450065458,0.09365078294659282
0.8771289537712895,0.6018867924528302,0.7761557177615572,0.6780021253985122,0.9238874977060283,0.7316311927304091,0.09065012967174216
0.8767234387672344,0.5777310924369747,0.7275132275132276,0.6440281030444965,0.9200229580976709,0.7148046997454106,0.08762560380353741
0.8872668288726683,0.596529284164859,0.7493188010899182,0.6642512077294686,0.9309194854692711,0.7495121458287073,0.08159473171955993
0.8856447688564477,0.6161048689138576,0.8103448275862069,0.7,0.9290676263809843,0.7607567657141064,0.08556624933768549
0.8953771289537713,0.65234375,0.8067632850241546,0.7213822894168467,0.9368931924551045,0.7688631056735311,0.08117173842690412
0.8872668288726683,0.6263048016701461,0.7518796992481203,0.683371298405467,0.9299737005794602,0.7399846883169182,0.08386084034232565
0.8726682887266829,0.5585215605749486,0.7331536388140162,0.634032634032634,0.9123854125790452,0.6807803639582443,0.09374598035128186
0.8775344687753447,0.5914634146341463,0.7423469387755102,0.6583710407239819,0.9204878672780588,0.7220848158068124,0.0904032823092255
0.8799675587996756,0.6300813008130082,0.7311320754716981,0.6768558951965066,0.918956627797387,0.7398503248353654,0.08843180017644761
0.8698296836982968,0.5627450980392157,0.7454545454545455,0.641340782122905,0.9209982713106211,0.7318787750267205,0.09175634400485752
0.8901054339010543,0.6338582677165354,0.7911547911547911,0.7038251366120218,0.9305488101019912,0.7500836354149139,0.0823736288887429
0.8759124087591241,0.5557768924302788,0.7707182320441989,0.6458333333333334,0.9141059912190408,0.6547348157321102,0.09416389292237548
0.8824006488240065,0.591182364729459,0.7742782152230971,0.6704545454545454,0.9196850393700787,0.7250757822935749,0.08800399771021275
0.884022708840227,0.6178343949044586,0.7329974811083123,0.6705069124423964,0.9189413593736493,0.7233320029460859,0.08839967027712019
